Series Name,Series Code,Country Name,Country Code,2016 [YR2016]
Rural population (% of total population),SP.RUR.TOTL.ZS,IDA total,IDA,63.9917674885443
Rural population (% of total population),SP.RUR.TOTL.ZS,India,IND,66.818
Rural population (% of total population),SP.RUR.TOTL.ZS,Indonesia,IDN,46.011
Rural population (% of total population),SP.RUR.TOTL.ZS,"Iran, Islamic Rep.",IRN,26.12
Rural population (% of total population),SP.RUR.TOTL.ZS,Iraq,IRQ,29.906
Rural population (% of total population),SP.RUR.TOTL.ZS,Ireland,IRL,37.263
Rural population (% of total population),SP.RUR.TOTL.ZS,Isle of Man,IMN,47.657
Rural population (% of total population),SP.RUR.TOTL.ZS,Israel,ISR,7.744
Rural population (% of total population),SP.RUR.TOTL.ZS,Italy,ITA,30.145
Rural population (% of total population),SP.RUR.TOTL.ZS,Jamaica,JAM,44.902
Rural population (% of total population),SP.RUR.TOTL.ZS,Japan,JPN,8.54300000000001
Rural population (% of total population),SP.RUR.TOTL.ZS,Jordan,JOR,9.494
Rural population (% of total population),SP.RUR.TOTL.ZS,Kazakhstan,KAZ,42.736
Rural population (% of total population),SP.RUR.TOTL.ZS,Kenya,KEN,73.895
Rural population (% of total population),SP.RUR.TOTL.ZS,Kiribati,KIR,47.55
Rural population (% of total population),SP.RUR.TOTL.ZS,"Korea, Dem. People's Rep.",PRK,38.529
Rural population (% of total population),SP.RUR.TOTL.ZS,"Korea, Rep.",KOR,18.438
Rural population (% of total population),SP.RUR.TOTL.ZS,Kosovo,XKX,..
Rural population (% of total population),SP.RUR.TOTL.ZS,Kuwait,KWT,0
Rural population (% of total population),SP.RUR.TOTL.ZS,Kyrgyz Republic,KGZ,64.056
Rural population (% of total population),SP.RUR.TOTL.ZS,Lao PDR,LAO,66.264
Rural population (% of total population),SP.RUR.TOTL.ZS,Late-demographic dividend,LTE,39.2851483190319
Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean,LCN,19.8625606711647
Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean (excluding high income),LAC,20.5851777553022
Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean (IDA & IBRD),TLA,19.8581389750271
Rural population (% of total population),SP.RUR.TOTL.ZS,Latvia,LVA,31.979
Rural population (% of total population),SP.RUR.TOTL.ZS,Least developed countries: UN classification,LDC,67.4815149986739
Rural population (% of total population),SP.RUR.TOTL.ZS,Lebanon,LBN,11.734
Rural population (% of total population),SP.RUR.TOTL.ZS,Lesotho,LSO,72.683
Rural population (% of total population),SP.RUR.TOTL.ZS,Liberia,LBR,49.746
Rural population (% of total population),SP.RUR.TOTL.ZS,Libya,LBY,20.46
Rural population (% of total population),SP.RUR.TOTL.ZS,Liechtenstein,LIE,85.697
Rural population (% of total population),SP.RUR.TOTL.ZS,Lithuania,LTU,32.634
Rural population (% of total population),SP.RUR.TOTL.ZS,Low & middle income,LMY,50.9266141811273
Rural population (% of total population),SP.RUR.TOTL.ZS,Low income,LIC,68.1983966552086
Rural population (% of total population),SP.RUR.TOTL.ZS,Lower middle income,LMC,59.4925332341184
Rural population (% of total population),SP.RUR.TOTL.ZS,Luxembourg,LUX,9.54000000000001
Rural population (% of total population),SP.RUR.TOTL.ZS,"Macao SAR, China",MAC,0
Rural population (% of total population),SP.RUR.TOTL.ZS,Madagascar,MDG,64.144
Rural population (% of total population),SP.RUR.TOTL.ZS,Malawi,MWI,83.494
Rural population (% of total population),SP.RUR.TOTL.ZS,Malaysia,MYS,25.16
Rural population (% of total population),SP.RUR.TOTL.ZS,Maldives,MDV,61.046
Rural population (% of total population),SP.RUR.TOTL.ZS,Mali,MLI,59.217
Rural population (% of total population),SP.RUR.TOTL.ZS,Malta,MLT,5.52
Rural population (% of total population),SP.RUR.TOTL.ZS,Marshall Islands,MHL,23.772
Rural population (% of total population),SP.RUR.TOTL.ZS,Mauritania,MRT,48.038
Rural population (% of total population),SP.RUR.TOTL.ZS,Mauritius,MUS,59.09
Rural population (% of total population),SP.RUR.TOTL.ZS,Mexico,MEX,20.423
Rural population (% of total population),SP.RUR.TOTL.ZS,"Micronesia, Fed. Sts.",FSM,77.474
Rural population (% of total population),SP.RUR.TOTL.ZS,Middle East & North Africa,MEA,35.2803957337123
Rural population (% of total population),SP.RUR.TOTL.ZS,Middle East & North Africa (excluding high income),MNA,39.0581128730443
Rural population (% of total population),SP.RUR.TOTL.ZS,Middle East & North Africa (IDA & IBRD),TMN,39.2333816007922
Rural population (% of total population),SP.RUR.TOTL.ZS,Middle income,MIC,49.0780483155116
Rural population (% of total population),SP.RUR.TOTL.ZS,Moldova,MDA,57.489
Rural population (% of total population),SP.RUR.TOTL.ZS,Monaco,MCO,0
Rural population (% of total population),SP.RUR.TOTL.ZS,Mongolia,MNG,31.703
Rural population (% of total population),SP.RUR.TOTL.ZS,Montenegro,MNE,33.859
Rural population (% of total population),SP.RUR.TOTL.ZS,Morocco,MAR,38.64
Rural population (% of total population),SP.RUR.TOTL.ZS,Mozambique,MOZ,65.074
Rural population (% of total population),SP.RUR.TOTL.ZS,Myanmar,MMR,69.918
Rural population (% of total population),SP.RUR.TOTL.ZS,Namibia,NAM,52.039
Rural population (% of total population),SP.RUR.TOTL.ZS,Nauru,NRU,0
Rural population (% of total population),SP.RUR.TOTL.ZS,Nepal,NPL,81.058
Rural population (% of total population),SP.RUR.TOTL.ZS,Netherlands,NLD,9.36499999999999
Rural population (% of total population),SP.RUR.TOTL.ZS,New Caledonia,NCL,30.179
Rural population (% of total population),SP.RUR.TOTL.ZS,New Zealand,NZL,13.6
Rural population (% of total population),SP.RUR.TOTL.ZS,Nicaragua,NIC,41.91
Rural population (% of total population),SP.RUR.TOTL.ZS,Niger,NER,83.71
Rural population (% of total population),SP.RUR.TOTL.ZS,Nigeria,NGA,51.317
Rural population (% of total population),SP.RUR.TOTL.ZS,North America,NAC,18.1912299930992
Rural population (% of total population),SP.RUR.TOTL.ZS,North Macedonia,MKD,42.437
Rural population (% of total population),SP.RUR.TOTL.ZS,Northern Mariana Islands,MNP,8.557
Rural population (% of total population),SP.RUR.TOTL.ZS,Norway,NOR,18.515
Rural population (% of total population),SP.RUR.TOTL.ZS,OECD members,OED,19.8117206196962
Rural population (% of total population),SP.RUR.TOTL.ZS,Oman,OMN,17.5
Rural population (% of total population),SP.RUR.TOTL.ZS,Other small states,OSS,38.8820584307507
Rural population (% of total population),SP.RUR.TOTL.ZS,Pacific island small states,PSS,61.7761219745287
Rural population (% of total population),SP.RUR.TOTL.ZS,Pakistan,PAK,63.766
Rural population (% of total population),SP.RUR.TOTL.ZS,Palau,PLW,21.225
Rural population (% of total population),SP.RUR.TOTL.ZS,Panama,PAN,32.973
Rural population (% of total population),SP.RUR.TOTL.ZS,Papua New Guinea,PNG,86.95
Rural population (% of total population),SP.RUR.TOTL.ZS,Paraguay,PRY,38.974
Rural population (% of total population),SP.RUR.TOTL.ZS,Peru,PER,22.461
Rural population (% of total population),SP.RUR.TOTL.ZS,Philippines,PHL,53.525
Rural population (% of total population),SP.RUR.TOTL.ZS,Poland,POL,39.822
Rural population (% of total population),SP.RUR.TOTL.ZS,Portugal,PRT,35.914
Rural population (% of total population),SP.RUR.TOTL.ZS,Post-demographic dividend,PST,19.0793161026373
Rural population (% of total population),SP.RUR.TOTL.ZS,Pre-demographic dividend,PRE,59.8631749101077
Rural population (% of total population),SP.RUR.TOTL.ZS,Puerto Rico,PRI,6.398
Rural population (% of total population),SP.RUR.TOTL.ZS,Qatar,QAT,0.984999999999999
Rural population (% of total population),SP.RUR.TOTL.ZS,Romania,ROU,46.1
Rural population (% of total population),SP.RUR.TOTL.ZS,Russian Federation,RUS,25.836
Rural population (% of total population),SP.RUR.TOTL.ZS,Rwanda,RWA,82.944
Rural population (% of total population),SP.RUR.TOTL.ZS,Samoa,WSM,81.319
Rural population (% of total population),SP.RUR.TOTL.ZS,San Marino,SMR,3.09
Rural population (% of total population),SP.RUR.TOTL.ZS,Sao Tome and Principe,STP,28.908
Rural population (% of total population),SP.RUR.TOTL.ZS,Saudi Arabia,SAU,16.599
Rural population (% of total population),SP.RUR.TOTL.ZS,Senegal,SEN,53.704
Rural population (% of total population),SP.RUR.TOTL.ZS,Serbia,SRB,44.19
Rural population (% of total population),SP.RUR.TOTL.ZS,Seychelles,SYC,44.169
Rural population (% of total population),SP.RUR.TOTL.ZS,Sierra Leone,SLE,58.772
Rural population (% of total population),SP.RUR.TOTL.ZS,Singapore,SGP,0
Rural population (% of total population),SP.RUR.TOTL.ZS,Sint Maarten (Dutch part),SXM,0
Rural population (% of total population),SP.RUR.TOTL.ZS,Slovak Republic,SVK,46.194
Rural population (% of total population),SP.RUR.TOTL.ZS,Slovenia,SVN,45.98
Rural population (% of total population),SP.RUR.TOTL.ZS,Small states,SST,42.1692486259514
Rural population (% of total population),SP.RUR.TOTL.ZS,Solomon Islands,SLB,77.177
Rural population (% of total population),SP.RUR.TOTL.ZS,Somalia,SOM,56.184
Rural population (% of total population),SP.RUR.TOTL.ZS,South Africa,ZAF,34.659
Rural population (% of total population),SP.RUR.TOTL.ZS,South Asia,SAS,66.8536787693439
Rural population (% of total population),SP.RUR.TOTL.ZS,South Asia (IDA & IBRD),TSA,66.8536787693439
Rural population (% of total population),SP.RUR.TOTL.ZS,South Sudan,SSD,80.908
Rural population (% of total population),SP.RUR.TOTL.ZS,Spain,ESP,20.16
Rural population (% of total population),SP.RUR.TOTL.ZS,Sri Lanka,LKA,81.689
Rural population (% of total population),SP.RUR.TOTL.ZS,St. Kitts and Nevis,KNA,69.21
Rural population (% of total population),SP.RUR.TOTL.ZS,St. Lucia,LCA,81.442
Rural population (% of total population),SP.RUR.TOTL.ZS,St. Martin (French part),MAF,..
Rural population (% of total population),SP.RUR.TOTL.ZS,St. Vincent and the Grenadines,VCT,48.627
Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa,SSF,60.8837459385194
Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa (excluding high income),SSA,60.8852937152701
Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,60.8837459385194
Rural population (% of total population),SP.RUR.TOTL.ZS,Sudan,SDN,65.879
Rural population (% of total population),SP.RUR.TOTL.ZS,Suriname,SUR,33.96
Rural population (% of total population),SP.RUR.TOTL.ZS,Sweden,SWE,13.148
Rural population (% of total population),SP.RUR.TOTL.ZS,Switzerland,CHE,26.261
Rural population (% of total population),SP.RUR.TOTL.ZS,Syrian Arab Republic,SYR,47.165
Rural population (% of total population),SP.RUR.TOTL.ZS,Tajikistan,TJK,73.149
Rural population (% of total population),SP.RUR.TOTL.ZS,Tanzania,TZA,67.667
Rural population (% of total population),SP.RUR.TOTL.ZS,Thailand,THA,51.552
Rural population (% of total population),SP.RUR.TOTL.ZS,Timor-Leste,TLS,70.15
Rural population (% of total population),SP.RUR.TOTL.ZS,Togo,TGO,59.372
Rural population (% of total population),SP.RUR.TOTL.ZS,Tonga,TON,76.778
Rural population (% of total population),SP.RUR.TOTL.ZS,Trinidad and Tobago,TTO,46.75
Rural population (% of total population),SP.RUR.TOTL.ZS,Tunisia,TUN,31.654
Rural population (% of total population),SP.RUR.TOTL.ZS,Turkey,TUR,25.866
Rural population (% of total population),SP.RUR.TOTL.ZS,Turkmenistan,TKM,49.272
Rural population (% of total population),SP.RUR.TOTL.ZS,Turks and Caicos Islands,TCA,7.483
Rural population (% of total population),SP.RUR.TOTL.ZS,Tuvalu,TUV,39.355
Rural population (% of total population),SP.RUR.TOTL.ZS,Uganda,UGA,77.376
Rural population (% of total population),SP.RUR.TOTL.ZS,Ukraine,UKR,30.846
Rural population (% of total population),SP.RUR.TOTL.ZS,United Arab Emirates,ARE,14.035
Rural population (% of total population),SP.RUR.TOTL.ZS,United Kingdom,GBR,17.114
Rural population (% of total population),SP.RUR.TOTL.ZS,United States,USA,18.138
Rural population (% of total population),SP.RUR.TOTL.ZS,Upper middle income,UMC,35.6940702434663
Rural population (% of total population),SP.RUR.TOTL.ZS,Uruguay,URY,4.85599999999999
Rural population (% of total population),SP.RUR.TOTL.ZS,Uzbekistan,UZB,49.35
Rural population (% of total population),SP.RUR.TOTL.ZS,Vanuatu,VUT,74.938
Rural population (% of total population),SP.RUR.TOTL.ZS,"Venezuela, RB",VEN,11.835
Rural population (% of total population),SP.RUR.TOTL.ZS,Vietnam,VNM,65.49
Rural population (% of total population),SP.RUR.TOTL.ZS,Virgin Islands (U.S.),VIR,4.52
Rural population (% of total population),SP.RUR.TOTL.ZS,West Bank and Gaza,PSE,24.372
Rural population (% of total population),SP.RUR.TOTL.ZS,"Yemen, Rep.",YEM,64.606
Rural population (% of total population),SP.RUR.TOTL.ZS,Zambia,ZMB,57.562
Rural population (% of total population),SP.RUR.TOTL.ZS,Zimbabwe,ZWE,67.704
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Afghanistan,AFG,25.02
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Africa Eastern and Southern,AFE,34.8651009391134
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Africa Western and Central,AFW,45.4018091116082
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Albania,ALB,58.421
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Algeria,DZA,71.459
Urban population (% of total population),SP.URB.TOTL.IN.ZS,American Samoa,ASM,87.198
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Andorra,AND,88.248
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Angola,AGO,64.149
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Antigua and Barbuda,ATG,24.846
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Arab World,ARB,58.3456269803009
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Argentina,ARG,91.627
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Armenia,ARM,63.082
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Aruba,ABW,43.192
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Australia,AUS,85.8
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Austria,AUT,57.905
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Azerbaijan,AZE,55.021
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Bahamas, The",BHS,82.832
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bahrain,BHR,89.09
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bangladesh,BGD,35.083
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Barbados,BRB,31.193
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Belarus,BLR,77.661
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Belgium,BEL,97.919
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Belize,BLZ,45.495
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Benin,BEN,46.229
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bermuda,BMU,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bhutan,BTN,39.428
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bolivia,BOL,68.738
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bosnia and Herzegovina,BIH,47.518
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Botswana,BWA,67.933
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Brazil,BRA,86.042
Urban population (% of total population),SP.URB.TOTL.IN.ZS,British Virgin Islands,VGB,46.957
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Brunei Darussalam,BRN,76.99
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Bulgaria,BGR,74.329
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Burkina Faso,BFA,28.134
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Burundi,BDI,12.388
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cabo Verde,CPV,64.784
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cambodia,KHM,22.582
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cameroon,CMR,55.179
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Canada,CAN,81.3
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Caribbean small states,CSS,50.906347090985
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cayman Islands,CYM,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Central African Republic,CAF,40.618
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Central Europe and the Baltics,CEB,62.1844843229932
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Chad,TCD,22.677
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Channel Islands,CHI,30.93
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Chile,CHL,87.422
Urban population (% of total population),SP.URB.TOTL.IN.ZS,China,CHN,56.736
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Colombia,COL,80.108
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Comoros,COM,28.619
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Congo, Dem. Rep.",COD,43.307
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Congo, Rep.",COG,66.001
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Costa Rica,CRI,77.735
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cote d'Ivoire,CIV,49.881
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Croatia,HRV,56.403
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cuba,CUB,76.93
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Curacao,CUW,89.272
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Cyprus,CYP,66.881
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Czech Republic,CZE,73.57
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Denmark,DNK,87.642
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Djibouti,DJI,77.528
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Dominica,DMA,69.88
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Dominican Republic,DOM,79.436
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Early-demographic dividend,EAR,44.3265075864717
Urban population (% of total population),SP.URB.TOTL.IN.ZS,East Asia & Pacific,EAS,57.3213209693957
Urban population (% of total population),SP.URB.TOTL.IN.ZS,East Asia & Pacific (excluding high income),EAP,53.6812881522207
Urban population (% of total population),SP.URB.TOTL.IN.ZS,East Asia & Pacific (IDA & IBRD),TEA,53.5836056492911
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Ecuador,ECU,63.534
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Egypt, Arab Rep.",EGY,42.732
Urban population (% of total population),SP.URB.TOTL.IN.ZS,El Salvador,SLV,70.501
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Equatorial Guinea,GNQ,71.138
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Eritrea,ERI,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Estonia,EST,68.563
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Eswatini,SWZ,23.459
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Ethiopia,ETH,19.866
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Euro area,EMU,76.5529692249178
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Europe & Central Asia,ECS,71.8287609665142
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Europe & Central Asia (excluding high income),ECA,66.6403015808729
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Europe & Central Asia (IDA & IBRD),TEC,66.004224938031
Urban population (% of total population),SP.URB.TOTL.IN.ZS,European Union,EUU,74.1050733249803
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Faroe Islands,FRO,41.777
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Fiji,FJI,55.235
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Finland,FIN,85.275
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Fragile and conflict affected situations,FCS,40.9583604887699
Urban population (% of total population),SP.URB.TOTL.IN.ZS,France,FRA,79.917
Urban population (% of total population),SP.URB.TOTL.IN.ZS,French Polynesia,PYF,61.734
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Gabon,GAB,88.559
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Gambia, The",GMB,59.918
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Georgia,GEO,57.837
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Germany,DEU,77.224
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Ghana,GHA,54.749
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Gibraltar,GIB,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Greece,GRC,78.387
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Greenland,GRL,86.326
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Grenada,GRD,36.072
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Guam,GUM,94.617
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Guatemala,GTM,50.319
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Guinea,GIN,35.46
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Guinea-Bissau,GNB,42.533
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Guyana,GUY,26.482
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Haiti,HTI,53.396
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Heavily indebted poor countries (HIPC),HPC,35.0890624602318
Urban population (% of total population),SP.URB.TOTL.IN.ZS,High income,HIC,81.0242228525867
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Honduras,HND,55.813
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Hong Kong SAR, China",HKG,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Hungary,HUN,70.779
Urban population (% of total population),SP.URB.TOTL.IN.ZS,IBRD only,IBD,53.7857179032129
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Iceland,ISL,93.735
Urban population (% of total population),SP.URB.TOTL.IN.ZS,IDA & IBRD total,IBT,49.3503517736927
Urban population (% of total population),SP.URB.TOTL.IN.ZS,IDA blend,IDB,41.2962516001156
Urban population (% of total population),SP.URB.TOTL.IN.ZS,IDA only,IDX,33.3276178845916
Urban population (% of total population),SP.URB.TOTL.IN.ZS,IDA total,IDA,36.0082325114557
Urban population (% of total population),SP.URB.TOTL.IN.ZS,India,IND,33.182
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Indonesia,IDN,53.989
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Iran, Islamic Rep.",IRN,73.88
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Iraq,IRQ,70.094
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Ireland,IRL,62.737
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Isle of Man,IMN,52.343
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Israel,ISR,92.256
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Italy,ITA,69.855
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Jamaica,JAM,55.098
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Japan,JPN,91.457
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Jordan,JOR,90.506
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Kazakhstan,KAZ,57.264
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Kenya,KEN,26.105
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Kiribati,KIR,52.45
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Korea, Dem. People's Rep.",PRK,61.471
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Korea, Rep.",KOR,81.562
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Kosovo,XKX,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Kuwait,KWT,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Kyrgyz Republic,KGZ,35.944
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Lao PDR,LAO,33.736
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Late-demographic dividend,LTE,60.7148516809681
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Latin America & Caribbean,LCN,80.1374393288353
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Latin America & Caribbean (excluding high income),LAC,79.4148222446978
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Latin America & Caribbean (IDA & IBRD),TLA,80.1418610249729
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Latvia,LVA,68.021
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Least developed countries: UN classification,LDC,32.5184850013261
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Lebanon,LBN,88.266
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Lesotho,LSO,27.317
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Liberia,LBR,50.254
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Libya,LBY,79.54
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Liechtenstein,LIE,14.303
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Lithuania,LTU,67.366
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Low & middle income,LMY,49.0733858188727
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Low income,LIC,31.8016033447914
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Lower middle income,LMC,40.5074667658816
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Luxembourg,LUX,90.46
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Macao SAR, China",MAC,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Madagascar,MDG,35.856
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Malawi,MWI,16.506
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Malaysia,MYS,74.84
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Maldives,MDV,38.954
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mali,MLI,40.783
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Malta,MLT,94.48
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Marshall Islands,MHL,76.228
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mauritania,MRT,51.962
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mauritius,MUS,40.91
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mexico,MEX,79.577
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Micronesia, Fed. Sts.",FSM,22.526
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Middle East & North Africa,MEA,64.7196042662877
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Middle East & North Africa (excluding high income),MNA,60.9418871269557
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Middle East & North Africa (IDA & IBRD),TMN,60.7666183992078
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Middle income,MIC,50.9219516844884
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Moldova,MDA,42.511
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Monaco,MCO,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mongolia,MNG,68.297
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Montenegro,MNE,66.141
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Morocco,MAR,61.36
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mozambique,MOZ,34.926
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Myanmar,MMR,30.082
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Namibia,NAM,47.961
